caso,split,turno_id,fase_abcde,seccion,is_ramificacion,texto_operador,contexto_previo,actos_verbales,actos_verbales_str
Luis,held_out,Luis_0001,A,1,False,Hubo un derrumbe. LUIS Quedó atrapado el Mauro.,,[],sin_etiqueta
Luis,held_out,Luis_0002,A,1,False,"Su compañero Mauro quedó atrapado. LUIS Murió ahí. La respiración de Luis se corta. Se escucha un golpe leve del teléfono contra la mesa. Luis, lamento mucho lo que pasó. LUIS Yo lo escuché. Lo escuché gritar. Lo escuchó pedir ayuda. LUIS Y después ya no.",,['validacion'],validacion
Luis,held_out,Luis_0003,A,1,False,"No voy a pedirle que me cuente todos los detalles ahora. Primero vamos a cuidar que usted esté seguro, que no esté solo y que su cuerpo baje un poco la alarma. LUIS Podría haber sido yo.",,['silencio_contencion'],silencio_contencion
Luis,held_out,Luis_0004,A,2,False,"Cuando dice “podría haber sido yo”, ¿se refiere a que usted estuvo cerca del derrumbe? LUIS Sí. Estábamos ahí. Dos metros, tres, no sé. Yo salí porque fui por una herramienta. Él se quedó. Usted salió por una herramienta y él quedó en el lugar. LUIS Si no salgo, me muero yo también. Usted estuvo muy cerca de morir. LUIS No, no entiende. Yo estaba ahí. Si no me muevo justo en ese momento, quedo yo también. Y él… él se quedó donde yo estaba. Siente que el lugar que ocupó Mauro pudo haber sido el suyo. LUIS Sí. Y eso no me entra en la cabeza. Tiene sentido que no le entre todavía. Pasó hace pocas horas, en una situación extrema. LUIS No puedo estar sentado aquí como si nada. No está como si nada. Está en shock. Su cuerpo sigue en la emergencia aunque usted ya esté fuera del túnel. LUIS Yo no soy de llamar por estas cosas. No tiene que ser “de estas cosas”. Esta no es una situación normal. Fue un accidente grave con muerte de un compañero. LUIS Él gritaba mi nombre. O no sé si mi nombre. No sé. Yo escuché algo. No necesita aclararlo ahora. No vamos a reconstruir la escena completa en esta llamada. Solo necesitamos saber que hubo un accidente grave, que usted estuvo expuesto directamente y que ahora está muy sobrepasado. LUIS Me siento como cobarde. ¿Cobarde por haber salido? LUIS Por estar aquí. Por llamar. Por no estar allá. Luis, salir de un sector de derrumbe no es cobardía. Llamar después de escuchar morir a un compañero tampoco es cobardía. Es una reacción humana a una situación límite.",,"['validacion', 'silencio_contencion']",validacion|silencio_contencion
Luis,held_out,Luis_0005,B,3,False,"Luis, antes de seguir hablando del derrumbe, necesito que volvamos un poco a este lugar donde está ahora. ¿Está sentado? LUIS Sí. Ponga los pies firmes en el suelo. Si tiene botas puestas, note el peso de las botas. LUIS Sí… tengo las botas. Bien. Presione un poco los pies contra el piso. No fuerte. Solo para recordarle al cuerpo que ahora está en la sala, no en el túnel.",,['directivo'],directivo
Luis,held_out,Luis_0006,B,3,False,"Ahora apoye una mano en la mesa o en la silla. LUIS La mesa. Sienta la mesa. Está firme. Vamos a respirar sin forzar. Inhale corto… uno, dos. Suelte más lento… uno, dos, tres, cuatro. LUIS No puedo. Está bien. No lo haga perfecto. Solo bote aire. Como si empañara un vidrio. Luis exhala fuerte, entrecortado. Otra vez. Solo bote aire. Exhala de nuevo. LUIS Me tiemblan las manos. Sí. Puede seguir temblando. Después de un accidente así, el cuerpo puede temblar, sudar, sentir frío, rabia, culpa o ganas de salir corriendo. No necesitamos que desaparezca todo. Necesitamos que baje un poco para que usted no quede solo con esto. LUIS No baja. Entonces no vamos a pelear con eso. Si no baja, al menos vamos a hacer que no suba más.",,['directivo'],directivo
Luis,held_out,Luis_0007,B,4,False,"Luis, mire alrededor. Dígame tres cosas que ve en la sala. LUIS Una mesa. Un casco. Un termo. Bien. Dos sonidos que escucha ahora. LUIS La radio. Gente afuera. Una cosa que toca. LUIS La mesa. Bien. Eso es ahora. Mesa, casco, termo, radio, gente afuera. No estamos dentro del túnel en este minuto. LUIS Pero lo escucho igual. Lo que escucha ahora puede ser un recuerdo que vuelve. No significa que esté pasando otra vez. LUIS Se siente como si estuviera pasando. Sí. Eso puede pasar después de una experiencia traumática muy reciente. Su cerebro trae el sonido como si necesitara revisarlo una y otra vez. En este minuto vamos a responderle con el presente: sala, mesa, botas, radio baja, personas afuera.",,[],sin_etiqueta
Luis,held_out,Luis_0008,B,4,True,"Luis, no intente llenar los pulmones. Solo suelte aire. Suelte conmigo: uno… dos… tres… cuatro. Ahora deje que entre solo. No lo fuerce. LUIS Me hormiguean las manos. Puede pasar cuando la respiración está muy rápida. Es muy desagradable, pero no significa que se esté muriendo. Siga soltando el aire lento.",,[],sin_etiqueta
Luis,held_out,Luis_0009,B,4,True,"Luis, deténgase un momento. ¿Va a volver al túnel? LUIS No sé. Tengo que hacer algo. No vuelva al túnel. No vaya solo a ningún sector operativo. Está en shock y puede ponerse en riesgo. Si necesita moverse, hágalo hacia personal de salud o hacia un supervisor, no hacia el lugar del accidente. LUIS No puedo quedarme sentado. Entonces póngase de pie, pero no salga solo. Ponga una mano en la pared y espere conmigo. Vamos a pedir que alguien venga a la sala.",,['directivo'],directivo
Luis,held_out,Luis_0010,C,5,False,"Luis, ahora necesito ordenar lo urgente. Le haré preguntas cortas. ¿Usted está en una zona segura, lejos del túnel? LUIS Sí. ¿Está herido físicamente? LUIS No. ¿Ha sido revisado por paramédico o personal de salud? LUIS No. Están con otros. Están con los jefes, no sé. Bien. Necesitamos que lo revisen, aunque no tenga heridas visibles. ¿Hay alguien de la faena cerca que pueda venir? Supervisor, prevencionista, paramédico, compañero. LUIS Rojas está afuera. Pero no quiero hablar con él. No tiene que contarle todo. Solo necesitamos que alguien esté con usted y que pida revisión. LUIS No quiero que me vean así. Después de un derrumbe con muerte de un compañero, estar así no es debilidad. Es una reacción humana. LUIS Yo debería estar ayudando. Ahora su tarea es no exponerse más y dejar que los equipos de emergencia trabajen. Usted ya participó en los primeros intentos de rescate. Ahora necesita resguardo. LUIS No hice suficiente. Vamos a separar dos cosas: lo que siente y lo que sabemos. Usted siente que no hizo suficiente. Lo que sabemos es que hubo un derrumbe, alto riesgo, evacuación y equipos de emergencia. No vamos a resolver responsabilidades técnicas en esta llamada. Vamos a cuidar que usted no quede solo con la culpa. LUIS Pero yo estaba ahí. Sí. Y por eso la culpa se siente tan fuerte. Haber estado ahí no significa haber causado lo ocurrido.",,['silencio_contencion'],silencio_contencion
Luis,held_out,Luis_0011,C,6,False,"Voy a ordenar en voz alta. Uno: usted está fuera del túnel. Dos: no tiene heridas graves visibles. Tres: está con respiración agitada, temblor y culpa intensa. Cuatro: no ha sido revisado por salud. Cinco: está solo en la sala. Seis: necesita compañía y evaluación antes de cualquier declaración o decisión de volver a faena. LUIS No quiero declarar ahora. Eso se puede informar. Si más adelante tiene que entregar antecedentes, debe hacerlo acompañado y más estabilizado. En este minuto no necesita reconstruir todo. LUIS Los jefes van a querer saber. Probablemente habrá una investigación. Pero una investigación no se hace bien con usted desregulado, temblando y escuchando todavía los gritos. Primero salud y seguridad.",,[],sin_etiqueta
Luis,held_out,Luis_0012,C,6,True,"Luis, usted salió por una herramienta. No provocó el derrumbe. En una emergencia así, la mente busca un punto donde poner la culpa porque lo ocurrido es muy difícil de aceptar. LUIS Pero si me hubiera quedado… Quizás habría muerto usted también. Esa idea puede ser muy dura, pero no significa que usted eligió que Mauro muriera.",,[],sin_etiqueta
Luis,held_out,Luis_0013,C,6,True,"Luis, deténgase. No vuelva al túnel. Si los equipos indicaron evacuación, volver puede ponerlo en riesgo y complicar el trabajo de rescate o recuperación. Usted debe quedarse en zona segura y avisar a un supervisor o paramédico. LUIS No puedo abandonarlo. Quedarse fuera no es abandonarlo. Es respetar la seguridad y permitir que trabajen quienes están a cargo.",,['directivo'],directivo
Luis,held_out,Luis_0014,D,7,False,"Luis, como está hablando conmigo desde este teléfono, no voy a pedirle que llame a Rojas desde el mismo celular. Vamos a usar una vía más directa. ¿Rojas está lo suficientemente cerca como para escucharlo si lo llama desde la sala? LUIS Sí. Está afuera, creo. Bien. No necesita salir. Llámelo desde donde está. Solo diga: “Rojas, estoy mal. Necesito paramédico. No quiero estar solo”. LUIS No me va a salir. Lo hacemos por partes. Primero diga su nombre: “Rojas”. LUIS levemente más alto Rojas. No hay respuesta. Más fuerte, si puede. Sin salir. LUIS ¡Rojas!",,"['silencio_contencion', 'directivo']",silencio_contencion|directivo
Luis,held_out,Luis_0015,D,7,False,Dígale la frase corta: “Necesito paramédico. No quiero estar solo”. LUIS Necesito paramédico. No quiero estar solo. ROJAS Voy para allá.,,[],sin_etiqueta
Luis,held_out,Luis_0016,D,7,False,Muy bien. Eso fue pedir ayuda. LUIS Me da vergüenza. Lo entiendo. Pero esta es una emergencia. Pedir apoyo es parte de la seguridad en faena.,,['validacion'],validacion
Luis,held_out,Luis_0017,D,7,True,"¿Hay radio interna, teléfono de sala, botón de emergencia o intercomunicador? LUIS Hay una radio en la mesa. Bien. Sin cortar esta llamada, tome la radio y diga solo: “Necesito paramédico en sala de descanso. Trabajador en crisis post accidente”. Si no puede decir todo, diga: “Paramédico a sala de descanso”. LUIS No quiero que todos escuchen. Puede dar la información mínima. Su seguridad vale más que la vergüenza.",,[],sin_etiqueta
Luis,held_out,Luis_0018,D,7,True,"Entonces no vuelva al túnel ni salga sin rumbo. Permanezca en la sala, cerca de la puerta si es seguro, y cuando escuche pasos o voces de personal, pida ayuda a viva voz. Yo sigo con usted.",,['directivo'],directivo
Luis,held_out,Luis_0019,D,8,True,"Vuelva a mi voz. ¿Usted está en el sector del derrumbe? LUIS No. ¿Está en la sala? LUIS Sí. ¿Toca la mesa? LUIS Sí. Bien. La radio habla del lugar, pero usted no está ahí. Si la radio lo activa, pídale a Rojas que la baje o que lo acompañe a un lugar más tranquilo. Rojas entra o se acerca. ROJAS Luis, ¿qué necesitas? LUIS Baja la radio. Por favor. ROJAS Sí, sí. El sonido de la radio baja. Muy bien. Acaba de reducir algo que lo estaba activando. LUIS No quiero que hablen de él como “el cuerpo”. Le duele que lo nombren así. LUIS Era Mauro. Era mi compañero. Sí. Para usted no es “el cuerpo”. Es Mauro. Y eso importa.",,['directivo'],directivo
Luis,held_out,Luis_0020,D,9,True,"No tiene que tomarla ahora. Solo deje que esté cerca. LUIS No quiero que me mire así. Puede pedirle algo concreto a Rojas: “Quédate, pero no me preguntes”. LUIS Quédate, pero no me preguntes ahora. ROJAS Ya. Me quedo aquí no más. Muy bien. Eso también es poner un límite. LUIS Se siente raro. Como que estoy dando órdenes. No está dando órdenes. Está diciendo qué necesita para no desbordarse más.",,['silencio_contencion'],silencio_contencion
Luis,held_out,Luis_0021,D,9,True,"Puede pedirle que entre sin hacer preguntas. “Quédate, pero no me preguntes ahora”. No tiene que contar nada para recibir compañía.",,['silencio_contencion'],silencio_contencion
Luis,held_out,Luis_0022,E,10,False,"Luis, quiero explicarle algo breve. No para darle una clase, sino para que no piense que se está volviendo loco. Después de un accidente con muerte de un compañero, el cuerpo puede quedar en modo alarma. LUIS Siento que sigo escuchándolo. Puede pasar. Pueden volver sonidos, imágenes, olores, frases, momentos del rescate. Puede haber temblor, rabia, culpa, ganas de vomitar, dolor de cabeza, dificultad para respirar, sensación de irrealidad o miedo a volver a entrar a la mina. LUIS No quiero volver a entrar. Hoy no tiene que decidir si volverá o no. Hoy no debe volver al túnel. Hoy la tarea es estar acompañado, ser revisado por salud y no quedarse solo con la culpa. LUIS No soy así. Yo siempre aguanto. Aguantar no significa quedarse solo después de ver morir a un compañero. Esto supera lo que una persona debería cargar sola. LUIS Podría haber sido yo. Esa frase puede volver muchas veces. Cuando vuelva, respóndale con algo concreto: “Estoy fuera del túnel. Estoy acompañado. Ya pedí paramédico. No tengo que resolver esto ahora”. LUIS Estoy fuera del túnel. Estoy acompañado. Ya pedí paramédico. No tengo que resolver esto ahora. Eso. No borra lo que pasó, pero lo ubica en el presente.",,['silencio_contencion'],silencio_contencion
Luis,held_out,Luis_0023,E,11,False,"Esa pregunta duele mucho y no tiene una respuesta justa. LUIS Yo debería haber quedado ahí. Luis, cuando dice “yo debería haber quedado ahí”, necesito preguntarle algo con respeto. ¿Está pensando en hacerse daño o en ponerse en riesgo?",,[],sin_etiqueta
Luis,held_out,Luis_0024,E,11,False,"Gracias por responder. Entonces lo vamos a tomar como culpa y dolor, no como intención de hacerse daño. Pero igual es una señal de que no debe quedar solo ahora. LUIS No quiero que llamen a mi señora. Se va a asustar. Puede avisarle con una frase cuidada cuando esté acompañado: “Hubo un accidente grave. Estoy físicamente bien, pero necesito apoyo”. No tiene que contar todo de golpe. LUIS No quiero que escuche mi voz así. Entonces puede pedirle a Rojas o a personal de faena que primero avisen algo básico desde otro teléfono: que usted está físicamente fuera del túnel, acompañado y será revisado. Después usted decide si habla cuando pueda.",,['silencio_contencion'],silencio_contencion
Luis,held_out,Luis_0025,E,12,False,"¿Entró algo a la sala? LUIS No. ¿Está Rojas con usted? LUIS Sí. ¿Está tocando la mesa o la silla? LUIS La silla. Bien. El golpe fue ahora, en la faena, pero no es el derrumbe ocurriendo de nuevo. Su cuerpo lo conectó con ese momento. LUIS Me dan ganas de taparme los oídos. Puede hacerlo si le ayuda. También puede pedir a Rojas moverse a un lugar con menos ruido, siempre acompañado y lejos del túnel. LUIS Rojas… ¿hay un lugar con menos ruido? ROJAS Podemos ir a la oficina chica, pero espero al paramédico primero. Bien. Si se mueven, que sea con Rojas y hacia un lugar seguro. No hacia operaciones.",,[],sin_etiqueta
Luis,held_out,Luis_0026,E,12,True,"Cuando dice “no sé si quiero seguir”, ¿se refiere a seguir trabajando en la mina o a seguir viviendo? LUIS No sé. Gracias por decirlo. Entonces necesito que Rojas o el paramédico se quede con usted ahora. No debe estar solo, no debe volver al túnel y no debe manejar ni irse de la faena por su cuenta. C — REEVALUACIÓN MÉDICA Y FUNCIONAL",,[],sin_etiqueta
Luis,held_out,Luis_0027,E,13,True,"Luis, mientras llega el paramédico, necesito revisar algunas cosas. ¿Ha tomado alcohol, pastillas o algo para calmarse? LUIS No. ¿Cómo voy a tomar acá? Bien. ¿Tiene ganas de irse manejando o bajar de la faena por su cuenta? LUIS Sí. Quiero irme. No quiero estar aquí. Querer irse es comprensible. Pero no debe manejar ni salir solo en este estado. Está en shock, con recuerdos intrusivos y respiración agitada. LUIS No quiero que me tengan encerrado. No se trata de encerrarlo. Se trata de que no tome una decisión peligrosa en los primeros minutos después de un accidente fatal. LUIS ¿Y si me llevan a declarar? Puede decir: “Necesito revisión médica y apoyo antes de declarar en detalle”. Rojas puede ayudarle a sostener eso. ROJAS Sí, Luis. Primero paramédico. LUIS No quiero que me reten. No tiene que defenderse ahora. No está en juicio. Está en una emergencia. D — LLEGADA DE APOYO PRESENCIAL",,"['validacion', 'silencio_contencion']",validacion|silencio_contencion
Luis,held_out,Luis_0028,E,14,True,"Bien. Quédese con él y con Rojas. Dígale que tiene temblor, respiración agitada, culpa intensa y que escucha todavía los gritos. LUIS Tengo temblor… me cuesta respirar… y sigo escuchándolo. PARAMÉDICO Está bien. Vamos a revisarte aquí. No te vas a quedar solo. Luis, ¿puede ponerme en altavoz un momento para hablar con Rojas o el paramédico? Toque en pantalla. PARAMÉDICO ¿Aló? Hola, soy Marcela, de la línea de apoyo. Luis estuvo expuesto directamente al derrumbe y a la muerte de un compañero. Está con temblor, respiración agitada, culpa intensa, recuerdos auditivos y deseos de irse del lugar o volver mentalmente al túnel. Es importante que no quede solo, que sea evaluado físicamente, que no vuelva al sector del accidente, que no maneje y que no se le pida reconstruir todo ahora si está desregulado. PARAMÉDICO Entendido. Lo vamos a revisar y queda acompañado. ROJAS Yo me quedo con él. Gracias. Como Luis está usando este teléfono conmigo, si deben contactar a familia, jefatura o salud ocupacional, háganlo desde un teléfono de faena o desde el suyo. No le pidan a él gestionar llamadas ahora. Si tiene que entregar antecedentes, que sea más adelante, acompañado y con pausas. LUIS No quiero hablar con los jefes. ROJAS No vas a hablar ahora. Primero te revisan. Muy bien. Eso ayuda.",,['directivo'],directivo
Luis,held_out,Luis_0029,E,14,True,"Rojas, en este momento Luis está muy activado. Puede entregar información básica después, acompañado y con pausas. Forzar el relato ahora puede empeorar su estado. Primero evaluación y contención.",,[],sin_etiqueta
Luis,held_out,Luis_0030,E,14,True,"Luis, no se vaya solo ni maneje. Está en shock. Si necesita salir de la sala, que sea acompañado por Rojas o personal de salud, y hacia un lugar seguro.",,[],sin_etiqueta
Luis,held_out,Luis_0031,E,15,False,"Luis, quiero dejarle algo para las próximas horas. Puede que su cuerpo siga acelerado aunque esté lejos del túnel. Puede sentir culpa, rabia, ganas de llorar, ganas de aislarse, cansancio extremo o imágenes y sonidos que vuelven. LUIS No quiero dormir. Si duermo lo voy a escuchar. Puede que dormir cueste esta noche. No se obligue a dormir de inmediato. Pero tampoco se quede solo, ni se vaya a beber para apagarse, ni maneje, ni vuelva al sector del accidente. LUIS ¿Y si cierro los ojos y lo veo? Si ocurre, abra los ojos, mire algo de la sala y repita: “Estoy fuera del túnel. Estoy acompañado. Esto es un recuerdo, no está ocurriendo ahora”. LUIS Esto es un recuerdo, no está ocurriendo ahora. Eso. Puede no sentirse verdadero al principio, pero ayuda a orientar al cuerpo. LUIS Me da vergüenza que me tengan que cuidar. En faena todos entienden la seguridad física. Esto también es seguridad: no dejar solo a un trabajador que acaba de vivir un accidente fatal.",,['directivo'],directivo
Luis,held_out,Luis_0032,E,16,False,"Sí, probablemente se va a asustar, pero también necesita saber que usted está vivo y acompañado. No necesita contarle todos los detalles. LUIS No puedo llamarla así. Puede pedir que Rojas o personal de faena haga un primer contacto desde otro teléfono. La frase puede ser: “Hubo un accidente grave en la faena. Luis está fuera del túnel, físicamente estable y siendo revisado. Necesita apoyo y más tarde hablará contigo”. LUIS Eso suena mejor. También puede pedir estar presente mientras llaman, pero no ser usted quien explique todo. ROJAS Yo puedo avisarle después de que te revise el paramédico. LUIS No le digas todo. ROJAS No. Solo que estás vivo y que estás acompañado. Bien. Eso es suficiente para el primer contacto.",,[],sin_etiqueta
Luis,held_out,Luis_0033,E,17,False,"En los próximos días puede que tenga pesadillas, imágenes o sonidos que vuelven, irritabilidad, culpa, miedo a entrar a la mina, cansancio extremo, insomnio o ganas de aislarse. LUIS No quiero hablar con nadie. Puede necesitar silencio, pero no aislamiento total. Elija una o dos personas de confianza. No tiene que contar detalles a todos. Puede decir: “Vi un accidente grave y no estoy bien”. LUIS En la pega van a querer que declare. Probablemente habrá procedimientos. Pida hacerlo acompañado, cuando esté más estable y con pausas. No repita la historia muchas veces si eso lo desregula. LUIS ¿Y volver a la mina? No decida eso hoy. No vuelva a faena subterránea sin evaluación, descanso y autorización correspondiente. El miedo a volver puede ser esperable al inicio, pero debe ser acompañado por salud ocupacional, mutual o apoyo psicológico. LUIS Me voy a tomar algo cuando salga. Le recomiendo no usar alcohol para bajar esto. Puede parecer que calma al principio, pero puede empeorar el sueño, la angustia y los recuerdos. Mejor compañía, agua, algo de comida, evaluación médica y descanso. LUIS No sé si voy a poder dormir. Puede que esta noche duerma mal. No se obligue. Pero no se quede solo si vuelve la imagen o el sonido. Si aparecen ganas de hacerse daño, de volver al túnel, de manejar sin estar en condiciones o de beber para apagarse, avise de inmediato a alguien y pida ayuda.",,"['silencio_contencion', 'directivo']",silencio_contencion|directivo
Luis,held_out,Luis_0034,E,18,False,"Ese miedo es muy fuerte ahora. LUIS Yo fui el último que habló con él. Ser el último que habló con él no significa ser responsable del derrumbe. LUIS Pero en la investigación van a preguntar. Sí, pueden preguntar. Y usted puede responder cuando esté acompañado, con tiempo, y sin estar en plena crisis. No necesita defenderse ahora en su cabeza. LUIS No puedo apagarlo. Entonces no lo apague. Solo déjelo para después con una frase: “Esto se verá con la investigación. Ahora estoy en atención y no estoy solo”. LUIS Esto se verá con la investigación. Ahora estoy en atención y no estoy solo. Bien. Eso ayuda a separar culpa traumática de responsabilidad técnica. PLAN FINAL ABCDE INTEGRADO",,[],sin_etiqueta
Luis,held_out,Luis_0035,E,19,False,"Vamos a revisar el plan. Uno: usted está fuera del túnel. Dos: no vuelve al sector del accidente. Tres: Rojas está con usted. Cuatro: el paramédico lo está revisando. Cinco: no va a declarar en detalle ahora si está desregulado. Seis: no se irá solo ni manejará en este estado. Siete: Rojas o personal de faena avisará a su señora desde otro teléfono con información básica. Ocho: si aparecen ideas de hacerse daño, de volver al túnel o de ponerse en riesgo, lo dice de inmediato. Nueve: si vuelve el sonido o la imagen, usará la frase: “Estoy fuera del túnel. Estoy acompañado. Esto es un recuerdo, no está ocurriendo ahora”. LUIS Ya. ¿Rojas sigue a su lado? LUIS Sí. ¿El paramédico está con usted? LUIS Sí. ¿La radio está más baja? LUIS Sí. Bien. Entonces ya no está solo con esto. LUIS Sigo escuchándolo. Puede volver. Cuando vuelva, use la frase. LUIS Estoy fuera del túnel. Estoy acompañado. Esto es un recuerdo, no está ocurriendo ahora. Otra vez, si puede. LUIS Estoy fuera del túnel. Estoy acompañado. Esto es un recuerdo, no está ocurriendo ahora.",,[],sin_etiqueta
Luis,held_out,Luis_0036,E,20,False,"Bien. Voy a cortar para que el paramédico pueda atenderlo. Antes de cortar: no vuelve al túnel, no se va solo, no maneja, y no se queda solo con la culpa. LUIS Ya. Luis. LUIS Sí. Sobrevivir no fue una traición.",,[],sin_etiqueta
Luis,held_out,Luis_0037,E,20,False,"No tiene que creerlo completo ahora. Solo no se quede solo con la idea contraria. LUIS Ya. Está acompañado. LUIS Estoy acompañado. Y está fuera del túnel. LUIS Estoy fuera del túnel. Eso es lo que necesitamos sostener esta noche. La llamada queda en silencio un segundo. Se escucha al paramédico acercar una silla, Rojas bajar todavía más la radio y el zumbido industrial al fondo. Luego se corta.",,['silencio_contencion'],silencio_contencion
Carolina,train,Carolina_0000,A,1,False,"Línea de apoyo psicológico, habla Marcela. ¿Con quién hablo? CAROLINA voz agitada, llorosa No puedo… no puedo calmarme. No puedo pensar. Estoy aquí. No tiene que calmarse de golpe. Primero dígame su nombre. CAROLINA Carolina. Carolina, soy Marcela. Voy a quedarme con usted en la llamada. Antes de hablar de todo lo que pasó, necesito saber dónde está ahora. CAROLINA En un albergue… o no sé, una escuela, creo. Nos trajeron acá. Está todo lleno de gente. Está en un lugar de resguardo con más personas. ¿Está bajo techo? CAROLINA Sí, pero estamos empapados. Mi hijo está llorando. Mi mamá no puede caminar bien. Entiendo. Está cuidando a su hijo y a su mamá al mismo tiempo. ¿Están los tres juntos ahora? CAROLINA Sí. Están aquí. Pero no sé cuánto rato más. Dicen que nos van a mover. Bien. Aunque haya traslado después, ahora están juntos. Eso es muy importante. Necesito saber si alguno está herido. ¿Sangrado, golpe fuerte, dificultad para respirar, desmayo? CAROLINA No sé. Mi mamá dice que le duele la pierna. Mi hijo llora por la gata. Yo siento que me voy a desmayar. NIÑO de fondo, llorando ¡Mamá, la Luna se quedó! ¡La Luna se quedó en la casa! CAROLINA se aleja del teléfono Ya, mi amor, ya… no sé, no sé qué hacer. Carolina, vuelva a mi voz. ¿Luna es su mascota? CAROLINA Sí. Nuestra gata. No la pude sacar. No alcancé a sacar nada. Nada. Ni su mochila, ni los remedios de mi mamá, ni la ropa, ni los papeles. Lo escucho. Salió de madrugada, con agua entrando rápido, con su hijo y su mamá. Perdió cosas importantes y también quedó su mascota. Eso duele mucho. CAROLINA Yo tenía que haber sacado algo. Cualquier cosa. Ahora vamos a separar lo urgente de lo que se puede gestionar después. En este minuto, lo principal es que usted, su hijo y su mamá están vivos, juntos y fuera de la casa. CAROLINA Pero no tenemos nada. Ahora mismo tienen algo central: están juntos. Desde ahí vamos a ordenar lo siguiente.",,"['validacion', 'silencio_contencion', 'directivo']",validacion|silencio_contencion|directivo
Carolina,train,Carolina_0001,B,2,False,"Carolina, ¿está sentada o de pie? CAROLINA De pie. No puedo sentarme. Si me siento, siento que no me voy a poder parar. Está bien. Si no puede sentarse, apoye una mano en una pared, mesa o silla. Solo eso.",,[],sin_etiqueta
Carolina,train,Carolina_0002,B,2,False,"Ahora mire a su hijo. Después mire a su mamá. Solo confirme que están ahí. CAROLINA Están aquí. Bien. No vamos a respirar profundo todavía. Solo vamos a soltar el aire. Inhale corto… y suelte más largo. Carolina intenta, pero se corta. CAROLINA No puedo. Me mareo. Entonces no fuerce la respiración. Solo exhale, como si empañara un vidrio. Largo. Carolina exhala de forma irregular. Otra vez. Exhala. Bien. No necesitamos que deje de temblar. Puede seguir temblando y aun así pedir ayuda, cuidar a su hijo y acompañar a su mamá. CAROLINA No puedo con los dos. No puedo con todo. No tiene que poder con todo. Vamos a elegir una cosa pequeña cada vez. Ahora mismo: apoyar la mano, mirar a su hijo, mirar a su mamá, soltar aire. CAROLINA Ya.",,"['silencio_contencion', 'directivo']",silencio_contencion|directivo
Carolina,train,Carolina_0003,B,3,False,"No le diga eso si no lo sabe. Use una verdad corta. Dígale: “También estoy preocupada por Luna. Ahora no podemos volver porque es peligroso. Primero tenemos que estar seguros nosotros”. CAROLINA lejos del teléfono, intentando sostener la voz También estoy preocupada por Luna. Ahora no podemos volver porque es peligroso. Primero tenemos que estar seguros nosotros. NIÑO ¡Pero está sola! CAROLINA No sé qué decir. Diga: “Vamos a avisar a los bomberos que Luna quedó en la casa”. Eso le da una acción posible sin prometer algo que no sabemos. CAROLINA Vamos a avisar a los bomberos que Luna quedó en la casa. El niño sigue llorando, pero baja un poco la intensidad. Bien. No lo calmó completamente, pero le dio una frase segura y honesta. CAROLINA Sigue llorando. Puede seguir llorando. Llorar no significa que usted lo está haciendo mal. En un niño, después de una evacuación así, llorar y preguntar muchas veces puede ser una forma de buscar seguridad.",,[],sin_etiqueta
Carolina,train,Carolina_0004,B,3,True,"Carolina, no intente tomar mucho aire. Solo suelte. Apóyese en la pared. Suelte el aire conmigo: uno… dos… tres… cuatro. Ahora deje que el aire entre solo. No lo fuerce. CAROLINA Me hormiguean las manos. Puede pasar cuando el cuerpo está muy acelerado. Es desagradable, pero no significa que esté fallando. Siga apoyada y avise si siente que se va a desmayar.",,['directivo'],directivo
Carolina,train,Carolina_0005,B,3,True,"Carolina, use frases cortas. No explique demasiado. Dígale: “Yo estoy contigo. No vamos a volver ahora. Estamos esperando ayuda”. CAROLINA Yo estoy contigo. No vamos a volver ahora. Estamos esperando ayuda. NIÑO ¿Y la Luna? Repita lo mismo sobre la mascota: “También me importa. Vamos a avisar. Ahora estamos seguros nosotros”. CAROLINA También me importa. Vamos a avisar. Ahora estamos seguros nosotros.",,[],sin_etiqueta
Carolina,train,Carolina_0006,C,4,False,"Carolina, ahora vamos a ordenar necesidades. Le haré preguntas cortas. Uno: ¿usted, su hijo y su mamá están fuera del agua? CAROLINA Sí. Dos: ¿están juntos? CAROLINA Sí. Tres: ¿su mamá puede caminar sola, con ayuda o no puede caminar? CAROLINA Con ayuda, pero muy lento. Le duele la pierna y está helada. Cuatro: ¿tienen ropa mojada y frío? CAROLINA Sí. Estamos empapados. Cinco: ¿su mamá perdió medicamentos importantes? CAROLINA Sí. Los de la presión quedaron en la casa. Seis: ¿usted está mareada todavía? CAROLINA Sí. Como si se me moviera el piso. Bien. Entonces las prioridades son: abrigo, medicamentos de su mamá, apoyo para el traslado, mantenerlos juntos, que a usted la vean si sigue mareada, y avisar por la mascota. No todo al mismo tiempo. CAROLINA No puedo acordarme de todo. Yo se lo reduzco a una frase para el personal del albergue: “Estoy con un niño mojado y una adulta mayor con dificultad para caminar que perdió medicamentos de presión. Yo estoy mareada”. CAROLINA repite bajo Estoy con un niño mojado y una adulta mayor con dificultad para caminar que perdió medicamentos de presión. Yo estoy mareada. Eso. Esa frase ordena lo urgente.",,[],sin_etiqueta
